timestamp,symbol,bid,ask,last,volume,prevClose,change,high,low
03:58:40,OFSSH,0.0,0.0,23.95,0.0,23.95,0.0,0.0,0.0
03:58:40,PMT PRC,0.0,0.0,18.9,0.0,18.9,0.0,0.0,0.0
03:58:40,NSA PRA,0.0,0.0,21.63,0.0,21.63,0.0,0.0,0.0
03:58:40,OXLCN,0.0,0.0,24.5,0.0,24.5,0.0,0.0,0.0
03:58:40,OXLCO,0.0,0.0,23.68,0.0,23.68,0.0,0.0,0.0
03:58:40,PDPA,0.0,0.0,25.315,0.0,25.315,0.0,0.0,0.0
03:58:40,NYMTZ,17.92,19.02,18.58,1998.0,18.593,-0.013,18.67,18.5
03:58:40,OXSQZ,25.18,25.25,25.18,0.0,25.19,-0.01,0.0,0.0
03:58:40,RITM PRA,0.0,0.0,25.68,0.0,25.68,0.0,0.0,0.0
03:58:40,RITM PRD,0.0,0.0,24.77,0.0,24.77,0.0,0.0,0.0
03:58:40,NLY PRJ,0.0,0.0,26.2,0.0,26.2,0.0,0.0,0.0
03:58:40,OXLCI,0.0,0.0,25.59,0.0,25.59,0.0,0.0,0.0
03:58:40,NMFCZ,0.0,0.0,25.43,0.0,25.43,0.0,0.0,0.0
03:58:40,OXLCP,0.0,0.0,24.63,0.0,24.63,0.0,0.0,0.0
03:58:40,RF PRF,0.0,0.0,25.38,0.0,25.38,0.0,0.0,0.0
03:58:40,REXR PRC,0.0,0.0,21.25,0.0,21.25,0.0,0.0,0.0
03:58:40,OCCIO,0.0,0.0,25.04,0.0,25.04,0.0,0.0,0.0
03:58:40,REGCO,0.0,0.0,22.8,0.0,22.8,0.0,0.0,0.0
03:58:40,OXLCZ,0.0,0.0,24.43,0.0,24.43,0.0,0.0,0.0
03:58:40,PEB PRF,0.0,0.0,19.08,0.0,19.08,0.0,0.0,0.0
03:58:40,OCCIN,0.0,0.0,24.62,0.0,24.62,0.0,0.0,0.0
03:58:40,PRIF PRD,0.0,0.0,24.905,0.0,24.905,0.0,0.0,0.0
